Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18
167.05	0	0	0	0	0	0	0.157649	2.75356	41.70394	178.1457	382.3773	563.736	691.0684	773.441	858.9229	960.7803	1029.493	1136.157
167.7	0	0	0	0	0	0	0.157649	3.286507	43.68043	181.6281	382.0208	566.5702	683.433	768.6786	864.4818	964.832	1047.375	1142.577
168.35	0	0	0	0	0	0	0.2364735	3.197682	44.56985	180.2134	389.1503	561.8036	679.1295	779.3939	867.6583	968.5462	1041.832	1141.633
169	0	0	0	0	0	0	0.157649	3.020033	43.68043	184.5664	394.6162	561.9325	676.6306	773.1433	871.3112	965.845	1034.5	1146.542
169.65	0	0	0	0	0	0	0.07882451	2.575911	40.3204	183.9134	391.5267	569.4043	680.2401	781.6263	866.8641	945.2484	1025.022	1132.381
170.3	0	0	0	0	0	0	0.157649	2.664735	44.66868	181.9546	398.0621	567.3431	682.3224	772.548	862.8936	943.2225	1030.029	1122.939
170.95	0	0	0	0	0	0	0.157649	3.197682	43.87808	179.9957	400.0821	573.269	676.353	772.8456	848.5993	952.0014	1026.81	1140.122
171.6	0	0	0	0	0	0	0.2364735	3.464156	41.70394	181.9546	397.1115	564.7666	667.6071	772.548	855.5876	958.5856	1023.591	1147.298
172.25	0	0	0	0	0	0	0.07882451	3.108858	42.88984	181.7369	399.9633	569.4043	669.6894	773.7386	869.0877	953.6896	1038.97	1136.535
172.9	0	0	0	0	0	0	0.157649	3.108858	41.90159	181.8457	403.6469	567.7296	670.1059	768.8274	859.717	962.1309	1036.288	1131.436
173.55	0	0	0	0	0	0	0.2364735	3.55298	44.86633	183.4781	391.7644	560.129	668.7177	764.8091	864.3229	963.3126	1027.704	1134.646
174.2	0	0	0	0	0	0	0.157649	3.464156	47.23811	178.6898	392.8338	562.8343	671.0776	763.4697	857.6523	953.5208	1029.493	1129.737
174.85	0	0	0	0	0	0	0.2364735	3.286507	46.64517	185.7634	389.1503	559.8713	664.9694	771.6551	869.5641	949.9755	1036.109	1125.016
175.5	0	0	0	0	0	0	0.315298	3.197682	47.04047	193.49	392.2397	554.0742	665.247	771.0598	867.6583	958.2479	1038.97	1120.862
176.15	0	0	0	0	0	0	0.472947	4.263576	44.96515	190.3341	387.2491	562.4478	668.44	781.924	864.4818	939.1707	1034.857	1114.82
176.8	0	0	0	0	0	0	0.2364735	4.53005	46.94164	190.5517	392.715	555.1048	665.5247	769.2739	858.1288	946.9366	1048.269	1125.961
177.45	0	0	0	0	0	0	0.2364735	4.53005	48.72048	191.4223	398.6562	562.0613	668.3011	768.6786	855.7465	939.6772	1053.276	1116.708
178.1	0	0	0	0	0	0	0.2364735	4.352401	47.73223	192.0753	390.9326	561.4172	675.1036	766.2974	849.8699	944.9108	1025.022	1118.219
178.75	0	0	0	0	0	0	0.2364735	3.730629	45.85457	188.8105	393.3091	560.129	663.5811	771.0598	861.1465	954.7026	1038.792	1133.325
179.4	0	0	0	0	0	0	0.2364735	3.908278	48.91813	191.9664	400.3198	555.8777	659.5552	770.7621	849.2346	950.9885	1036.824	1119.163
180.05	0	0	0	0	0	0	0.157649	3.375331	48.42401	190.0076	393.0715	563.8649	664.9694	767.7856	854.4758	946.4302	1029.493	1119.541
180.7	0	0	0	0	0	0	0.157649	3.55298	47.43576	189.6811	400.3198	562.4478	665.247	770.1668	865.5936	943.0537	1041.653	1108.777
181.35	0	0	0	0	0	0	0.2364735	3.730629	46.94164	189.2458	398.2997	557.0372	672.4659	766.2974	861.3053	941.8719	1034.142	1110.477
182	0	0	0	0	0	0	0.2364735	3.464156	46.84282	195.0135	396.755	546.3447	658.0281	756.0285	868.77	948.9625	1018.942	1114.631
182.65	0	0	0	0	0	0	0.2364735	3.819454	48.52283	194.4694	396.755	547.8906	666.7741	760.4932	864.3229	945.0796	1036.824	1122.184
183.3	0	0	0	0	0	0	0.2364735	3.908278	47.33694	196.6459	401.0327	557.2948	675.3812	757.9632	843.0405	924.9894	1031.996	1122.184
183.95	0	0	0	0	0	0	0.315298	3.908278	45.26162	195.5576	400.795	555.7489	666.9129	758.2609	848.1229	942.0407	1028.956	1104.812
184.6	0	0	0	0	0	0	0	4.085927	47.53459	195.5576	394.8538	562.7054	662.4705	759.8979	853.3641	946.2614	1030.029	1114.253
185.25	0	0	0	0	0	0	0	3.819454	48.22636	198.8224	397.9433	556.9083	658.9999	764.3627	842.8817	939.3395	1029.85	1122.184
185.9	0	0	0	0	0	0	0.3941225	4.618874	45.45927	196.5371	400.4386	553.1724	661.9152	760.1956	843.1993	946.7678	1035.752	1116.33
186.55	0	0	0	0	0	0	0.3941225	4.618874	47.33694	198.9312	399.3692	557.166	662.4705	753.4985	842.8817	947.4431	1031.46	1111.61
187.2	0	0	0	0	0	0	0.3941225	4.441225	47.53459	192.837	401.7457	555.4913	656.7787	743.2296	840.4993	943.5602	1019.121	1116.142
187.85	0	0	0	0	0	0	0.3941225	4.53005	46.84282	196.7547	405.6669	559.7425	652.614	748.1408	839.7051	952.0014	1026.989	1111.799
188.5	0	0	0	0	0	0	0.2364735	4.352401	46.54634	191.64	404.241	555.7489	660.3882	763.7673	847.3287	945.5861	1013.935	1109.91
189.15	0	0	0	0	0	0	0.157649	4.352401	45.45927	194.2517	404.8351	551.4977	661.0823	759.8979	849.5523	935.7943	1020.015	1111.421
189.8	0	0	0	0	0	0	0.157649	3.908278	44.7675	198.6047	405.7857	549.1789	667.0518	763.9162	848.4405	940.3525	1014.829	1120.107
190.45	0	0	0	0	0	0	0.157649	3.730629	45.1628	197.5165	407.0927	550.8536	658.5834	760.4932	854.6346	946.599	1008.034	1110.099
191.1	0	0	0	0	0	0	0.157649	3.997103	47.92989	198.0606	407.6869	551.6265	650.3928	746.8014	848.7582	947.9496	1016.081	1105.379
191.75	0	0	0	0	0	0	0.157649	4.352401	49.2146	200.0194	402.1021	554.8472	650.1152	747.099	842.2463	931.236	1010.358	1111.799
192.4	0	0	0	0	0	0	0.07882451	3.997103	46.84282	195.6665	404.8351	564.509	662.3317	748.2896	843.8346	931.236	1016.081	1120.673
193.05	0	0	0	0	0	0	0.157649	4.53005	47.63341	201.8695	392.8338	557.0372	660.2493	757.5167	847.9641	934.106	1017.333	1126.149
193.7	0	0	0	0	0	0	0.07882451	4.707699	46.34869	202.9577	395.6856	550.3383	660.3882	753.052	847.3287	944.7419	1010.895	1112.743
194.35	0	0	0	0	0	0	0.07882451	4.441225	47.92989	199.3665	395.8044	565.6684	663.3035	755.2844	838.911	936.8072	1022.518	1108.966
195	0	0	0	0	0	0	0.07882451	4.53005	46.74399	198.1694	399.2503	559.6136	658.4446	756.0285	844.9464	936.4695	1016.438	1114.065
195.65	0	0	0	0	0	0	0.157649	4.618874	46.34869	205.3518	400.2009	546.2159	664.9694	755.2844	847.3287	946.2614	1008.749	1100.658
196.3	0	0	0	0	0	0	0.2364735	3.730629	45.06398	203.6107	407.0927	554.0742	655.8069	764.6603	848.7582	937.6513	1009.643	1112.932
196.95	0	0	0	0	0	0	0.157649	3.997103	45.85457	204.0459	401.0327	552.3995	648.7269	761.2374	844.7875	947.4431	1008.928	1111.988
197.6	0	0	0	0	0	0	0.315298	3.641805	46.54634	201.1077	397.8244	556.6507	654.6964	755.2844	830.1757	928.8724	1006.961	1099.903
198.25	0	0	0	0	0	0	0.3941225	3.108858	48.32518	202.1959	398.5374	543.1241	646.0892	764.2138	838.911	929.3789	1009.286	1085.363
198.9	0	0	0	0	0	0	0.315298	2.75356	47.33694	199.04	393.1903	551.4977	640.1198	759.3026	842.7228	928.366	1009.286	1094.427
199.55	0	0	0	0	0	0	0.2364735	2.842384	46.74399	200.3459	397.468	547.5042	644.1457	765.5533	831.4463	927.353	1001.417	1090.65
200.2	0	0	0	0	0	0	0.157649	2.842384	48.42401	198.7135	395.5668	549.3077	642.8963	756.3261	834.3051	920.9377	1005.173	1097.637
200.85	0	0	0	0	0	0	0.2364735	3.286507	47.83106	199.9106	397.5868	546.6024	642.7574	756.0285	833.0345	919.2495	1002.311	1091.406
201.5	0	0	0	0	0	0	0.157649	3.730629	47.13929	200.7812	399.7256	556.9083	645.2563	750.6708	831.1287	928.366	1007.318	1109.533
202.15	0	0	0	0	0	0	0.315298	3.286507	46.34869	196.8635	392.8338	548.1483	641.3692	748.4384	832.0816	931.0671	995.5161	1103.302
202.8	0	0	0	0	0	0	0.3941225	3.55298	46.94164	200.7812	400.795	542.9953	654.8352	751.5638	827.4756	918.4053	1006.424	1113.309
203.45	0	0	0	0	0	0	0.3941225	3.641805	45.65692	202.6312	402.4586	547.633	652.3364	754.6891	829.3816	920.4312	998.9137	1100.847
204.1	0	0	0	0	0	0	0.2364735	3.286507	47.23811	200.89	400.9139	552.5283	649.421	755.1356	842.7228	933.2618	994.2642	1107.645
204.75	0	0	0	0	0	0	0.2364735	3.730629	45.9534	202.7401	411.2516	553.9454	650.6705	754.0938	840.9758	919.4183	998.0196	1103.113
205.4	0	0	0	0	0	0	0.2364735	3.730629	45.9534	204.5901	405.7857	555.3624	651.0869	751.7126	837.3228	927.6907	1012.147	1103.113
206.05	0	0	0	0	0	0	0.157649	3.730629	47.73223	203.9371	409.8257	556.0066	660.527	747.5455	831.4463	931.236	1007.676	1096.504
206.7	0	0	0	0	0	0	0.157649	3.997103	47.04047	208.6166	409.4692	544.5412	651.2258	745.1643	840.3405	926.3401	1011.253	1096.126
207.35	0	0	0	0	0	0	0.07882451	3.997103	47.13929	209.0519	404.1221	543.7682	646.6445	757.3679	830.1757	919.0806	1009.107	1101.413
208	0	0	0	0	0	0	0	3.730629	46.84282	206.5489	403.7657	552.2706	657.334	753.9449	834.1463	920.9377	1012.147	1100.469
208.65	0	0	0	0	0	0	0	4.352401	48.72048	206.2224	407.8057	544.2835	642.341	743.8249	830.6522	924.6518	1020.194	1090.65
209.3	0	0	0	0	0	0	0	3.641805	48.32518	203.6107	400.3198	543.6394	641.7857	738.3184	834.3051	923.6389	1004.1	1095.371
209.95	0	0	0	0	0	0.06882451	0	3.464156	47.53459	202.8489	401.2704	543.2529	636.9268	730.133	818.2639	927.5219	997.8408	1100.092
210.6	0	0	0	0	0	0.06882451	0.2364735	3.375331	48.72048	205.5695	401.508	539.6459	638.7316	737.5742	820.8051	927.8595	996.9466	1083.853
211.25	0	0	0	0	0	0	0.07882451	3.108858	49.2146	207.5283	399.2503	546.2159	637.0657	753.3497	826.8404	918.0677	1000.881	1084.986
211.9	0	0	0	0	0	0	0.07882451	3.55298	49.51108	204.8077	403.8845	541.0629	645.1175	758.7073	822.2344	924.9894	998.1984	1090.65
212.55	0	0	0	0	0	0	0.157649	3.55298	50.49932	210.7931	402.1021	538.2288	650.9481	758.8561	829.6992	927.1842	996.2313	1085.93
213.2	0	0	0	0	0	0	0.157649	3.730629	50.59815	204.6989	401.8645	543.5106	655.5293	746.9502	823.6639	921.7818	993.7278	1101.036
213.85	0	0	0	0	0	0	0.2364735	3.375331	51.68521	206.4401	399.8445	536.1676	644.0069	754.8379	821.5992	911.3147	998.1984	1093.483
214.5	0	0	0	0	0	0	0.157649	3.197682	48.32518	204.5901	400.0821	542.3512	639.981	756.0285	826.3639	923.8077	982.9983	1089.706
215.15	0	0	0	0	0	0	0.157649	3.997103	47.92989	204.9165	404.3598	549.823	640.1198	751.2661	816.9933	921.7818	983.8925	1103.302
215.8	0	0	0	0	0	0	0.157649	4.263576	49.6099	201.6518	400.5574	541.0629	646.5057	741.7413	821.5992	914.3535	989.7936	1087.063
216.45	0	0	0	0	0	0	0.2364735	3.908278	49.80755	202.9577	403.2904	542.2224	641.3692	743.8249	820.3286	906.9252	993.7278	1084.042
217.1	0	0	0	0	0	0	0.157649	3.908278	50.89462	203.9371	404.0033	533.3334	648.5881	741.4437	821.4404	909.7953	993.1913	1081.209
217.75	0	0	0	0	0	0	0.157649	3.55298	48.91813	200.6724	399.9633	540.9341	648.1716	739.2113	818.4227	905.237	985.5018	1080.454
218.4	0	0	0	0	0	0	0	3.375331	50.49932	207.4195	398.2997	536.4252	650.5316	744.569	812.3873	905.237	977.9912	1080.454
219.05	0	0	0	0	0	0	0.07882451	3.286507	47.83106	209.7048	402.3398	544.5412	646.9222	733.8536	813.8168	919.9247	988.8995	1075.356
219.7	0	0	0	0	0	0	0.07882451	3.108858	49.51108	208.9431	401.508	542.7377	645.5339	738.7648	818.8992	928.8724	988.0054	1088.196
220.35	0	0	0	0	0	0	0	3.464156	48.81931	210.3578	395.9232	530.1129	637.3433	730.4307	819.5344	908.107	987.4689	1083.286
221	0	0	0	0	0	0	0	3.108858	49.6099	212.6431	396.8738	535.5235	638.0374	739.6578	799.0461	907.7693	985.1442	1082.342
221.65	0	0	0	0	0	0	0	2.664735	48.91813	209.7048	403.8845	529.2111	632.4844	740.9972	808.7344	910.9771	978.3489	1094.993
222.3	0	0	0	0	0	0	0	3.375331	50.59815	210.5754	403.528	536.9406	635.6774	739.6578	809.052	911.6523	981.7465	1075.356
222.95	0	0	0	0	0	0	0.07882451	3.020033	50.20285	214.1666	399.1315	539.6459	631.5127	746.3549	825.5698	902.1982	987.1113	1077.244
223.6	0	0	0	0	0	0	0.157649	2.842384	47.73223	207.9636	396.8738	550.0806	631.5127	738.1696	816.5168	919.0806	988.7207	1084.23
224.25	0	0	0	0	0	0	0.157649	2.931209	46.34869	207.4195	399.8445	544.67	627.6256	738.9137	824.2992	908.6135	975.8453	1075.922
224.9	0	0	0	0	0	0	0.07882451	3.197682	45.9534	208.3989	405.0728	540.9341	640.8139	731.1748	812.2285	905.5746	976.203	1064.593
225.55	0	0	0	0	0	0	0.07882451	3.197682	47.53459	206.7666	399.8445	540.4188	633.7339	731.9189	810.3226	914.86	969.2288	1077.433
226.2	0	0	0	0	0	0	0.07882451	3.197682	46.94164	207.8548	402.5774	549.05	643.5904	737.4254	808.5756	909.9641	967.9771	1075.356
226.85	0	0	0	0	0	0	0.07882451	3.55298	47.92989	204.1548	396.9927	539.0017	643.7292	731.7701	813.9756	915.7041	972.8053	1088.573
227.5	0	0	0	0	0	0	0.07882451	3.641805	47.04047	203.9371	404.1221	536.5541	638.3151	717.1853	802.8578	913.6782	971.5535	1075.167
228.15	0	0	0	0	0	0	0.07882451	3.464156	46.94164	206.3313	399.0127	535.7811	636.6492	724.0312	806.0344	906.4188	965.2947	1066.67
228.8	0	0	0	0	0	0	0.07882451	3.819454	45.85457	207.093	404.5974	533.4623	627.6256	730.2819	807.9402	906.4188	978.7065	1073.467
229.45	0	0	0	0	0	0	0	3.464156	46.74399	208.7254	400.6762	532.6893	637.621	734.1513	808.7344	910.3018	971.5535	1070.068
230.1	0	0	0	0	0	0	0.157649	3.286507	46.94164	205.6783	401.9833	537.5847	638.3151	732.663	814.7697	911.3147	975.8453	1060.25
230.75	0	0	0	0	0	0	0.157649	4.085927	44.56985	210.4666	405.3104	532.4317	629.8468	724.6265	816.6756	904.5617	976.9183	1060.438
231.4	0	0	0	0	0	0	0.07882451	3.730629	43.18631	206.5489	411.2516	533.3334	636.0939	724.3289	813.658	914.3535	981.5677	1068.558
232.05	0	0	0	0	0	0	0.07882451	3.730629	47.43576	205.896	397.9433	528.1805	625.1268	732.663	814.6109	912.8341	973.3418	1062.327
232.7	0	0	0	0	0	0	0.07882451	4.085927	46.44752	206.7666	397.468	533.7199	627.4868	730.4307	809.3697	904.3929	968.3347	1053.83
233.35	0	0	0	0	0	0	0.157649	4.263576	47.63341	206.2224	399.2503	537.7135	625.1268	732.5142	814.6109	914.86	955.9958	1062.893
234	0	0	0	0	0	0	0.2364735	3.997103	47.53459	208.8342	399.488	534.4929	626.2374	730.7283	811.5932	903.8864	961.0029	1066.103
234.65	0	0	0	0	0	0	0.07882451	4.085927	46.94164	208.3989	391.8832	537.8423	634.428	726.8589	793.1696	893.2505	968.6923	1074.034
235.3	0	0	0	0	0	0	0.07882451	4.085927	45.85457	206.4401	389.1503	528.0516	632.7621	714.2088	810.3226	892.5751	980.8524	1071.768
235.95	0	0	0	0	0	0	0.07882451	4.352401	45.85457	209.4872	400.4386	537.4558	630.9574	721.9477	812.3873	896.2893	965.6523	1073.09
236.6	0	0	0	0	0	0	0.157649	3.819454	45.06398	205.243	398.1809	536.0388	624.5715	719.4177	806.5109	905.0682	959.0358	1075.733
237.25	0	0	0	0	0	0	0.2364735	3.819454	43.77925	211.2284	398.5374	533.7199	628.875	722.543	812.2285	895.4452	960.1088	1066.103
237.9	0	0	0	0	0	0	0.315298	3.908278	44.17455	210.2489	393.7844	535.6523	640.2586	720.9059	806.9873	892.4063	977.4548	1060.627
238.55	0	0	0	0	0	0	0.2364735	3.730629	44.17455	207.9636	387.962	531.9164	630.2632	728.3471	811.4344	887.1728	974.0571	1052.13
239.2	0	0	0	0	0	0	0.315298	3.464156	44.86633	207.9636	387.0114	532.6893	635.8162	727.4542	808.4167	893.5881	974.9512	1059.494
239.85	0	0	0	0	0	0	0.315298	3.375331	45.75574	209.3783	396.5174	533.5911	632.7621	724.3289	808.8932	890.7181	966.0099	1066.858
240.5	0	0	0	0	0	0	0.157649	4.085927	47.63341	211.9901	391.0515	530.2416	631.6515	723.8824	805.399	887.3416	955.9958	1063.46
241.15	0	0	0	0	0	0	0.157649	3.997103	46.64517	214.1666	398.0621	523.9293	631.0962	724.4777	798.252	890.3804	963.5064	1053.641
241.8	0	0	0	0	0	0	0.2364735	4.352401	45.1628	206.3313	392.4774	528.3093	640.5363	727.0077	807.3049	901.5229	959.9299	1059.494
242.45	0	0	0	0	0	0	0.157649	3.55298	45.75574	207.9636	398.1809	521.3528	625.9597	722.9894	807.1461	896.627	963.1488	1071.957
243.1	0	0	0	0	0	0.06882451	0.157649	3.286507	45.85457	208.9431	392.002	537.4558	616.7973	716.2924	812.5461	894.7699	963.6852	1058.739
243.75	0	0	0	0	0	0	0.157649	3.197682	43.48278	211.5548	395.6856	526.5057	628.3197	710.9347	807.6226	891.2245	971.3747	1058.361
244.4	0	0	0	0	0	0	0.157649	3.997103	43.18631	214.4931	396.6362	520.9663	623.5997	716.8876	816.0403	882.9521	969.2288	1063.082
245.05	0	0	0	0	0	0	0.07882451	4.085927	43.97691	216.3431	397.3492	537.4558	630.1245	715.697	801.1108	877.2122	960.4664	1070.257
245.7	0	0	0	0	0	0	0.315298	4.618874	45.9534	215.146	399.7256	538.6152	628.1809	730.2819	778.8754	881.4327	951.3464	1050.997
246.35	0	0	0	0	0	0	0.3941225	4.441225	45.75574	211.3372	404.3598	535.7811	619.7126	722.543	785.3872	875.355	966.0099	1047.976
247	0	0	0	0	0	0	0.3941225	4.53005	47.63341	213.8401	399.6068	535.6523	620.2679	716.1435	803.3344	882.7833	966.9041	1054.207
247.65	0	0	0	0	0	0	0.315298	3.730629	45.9534	208.7254	394.4973	525.4752	611.2443	699.1776	797.299	897.3022	981.2101	1057.04
248.3	0	0	0	0	0	0	0.2364735	3.464156	44.86633	209.8136	397.5868	521.7393	619.1573	706.3211	796.5049	874.8486	966.9041	1054.774
248.95	0	0	0	0	0	0.06882451	0.2364735	3.286507	48.32518	208.8342	396.9927	532.8182	618.8796	717.9294	795.3931	883.4586	962.4335	1065.914
249.6	0	0	0	0	0	0.06882451	0.07882451	3.108858	49.41225	207.8548	398.2997	527.2787	611.6608	712.7206	788.4048	884.978	956.5323	1054.963
250.25	0	0	0	0	0	0.06882451	0.07882451	3.464156	48.22636	207.8548	392.4774	527.1499	609.8561	713.3159	801.2697	893.0816	954.9229	1065.159
250.9	0	0	0	0	0	0.06882451	0.157649	3.641805	47.23811	206.4401	392.9526	525.7328	613.6043	722.543	806.9873	881.7704	960.4664	1061.949
251.55	0	0	0	0	0	0	0.157649	2.931209	46.84282	208.9431	398.5374	527.794	615.5479	711.2323	802.0638	883.7963	962.4335	1033.625
252.2	0	0	0	0	0	0.06882451	0.07882451	2.575911	46.05222	206.6577	394.2597	523.8004	609.3008	717.9294	791.5814	881.6016	953.8499	1044.577
252.85	0	0	0	0	0	0.06882451	0.2364735	3.197682	46.64517	204.5901	395.2103	529.0822	617.4914	714.2088	794.599	875.6927	946.5181	1047.598
253.5	0	0	0	0	0	0.137649	0.157649	2.931209	48.12753	204.3724	395.8044	521.9969	616.6584	716.59	799.2049	877.7186	952.777	1056.473
254.15	0	0	0	0	0	0.06882451	0.157649	3.108858	48.32518	207.093	393.5468	517.8745	613.7432	719.4177	793.3284	884.4716	964.4006	1046.465
254.8	0	0	0	0	0	0.06882451	0	3.108858	46.54634	204.3724	397.9433	527.9229	612.6326	717.7806	790.3107	883.7963	961.1817	1044.388
255.45	0	0	0	0	0	0.06882451	0.157649	3.108858	48.52283	204.1548	391.4079	523.1563	619.1573	721.3524	786.499	884.8092	950.0946	1052.13
256.1	0	0	0	0	0	0	0.2364735	3.197682	48.52283	204.9165	393.0715	530.757	620.6844	712.1252	793.6461	882.2769	957.6052	1048.165
256.75	0	0	0	0	0	0	0.3941225	3.641805	47.92989	202.8489	390.9326	520.8375	626.0985	708.5535	790.4695	889.7051	958.4993	1054.396
257.4	0	0	0	0	0	0	0.3941225	3.908278	50.20285	208.7254	392.8338	531.9164	628.4586	699.1776	788.8813	886.3287	961.3605	1036.08
258.05	0	0	0	0	0	0	0.2364735	2.842384	50.4005	210.9019	386.0608	524.1869	625.6821	702.8981	784.4342	894.4323	959.0358	1039.29
258.7	0	0	0	0	0	0	0.2364735	3.020033	50.4005	210.2489	383.4467	531.4011	619.8514	704.9817	789.199	878.9004	958.3205	1034.569
259.35	0	0	0	0	0	0	0.2364735	3.464156	50.49932	210.1401	384.5161	525.2175	618.7408	710.1906	796.3461	871.6409	962.0759	1037.591
260	0	0	0	0	0	0	0.2364735	3.55298	48.81931	207.8548	383.6843	520.0645	613.7432	718.2271	791.4225	882.108	945.8028	1029.094
260.65	0	0	0	0	0	0	0.157649	3.55298	50.10402	206.5489	388.5561	521.6104	616.7973	713.7623	785.8636	879.0692	954.744	1033.059
261.3	0	0	0	0	0	0	0.07882451	3.197682	49.80755	208.7254	393.0715	517.2304	608.0513	718.5247	782.3695	875.355	957.7841	1028.149
261.95	0	0	0	0	0	0	0.07882451	3.464156	49.80755	208.5078	392.4774	527.2787	610.1337	716.7388	780.4636	875.0174	946.1605	1033.059
262.6	0	0	0	0	0	0	0.07882451	4.085927	50.99345	207.093	394.3785	519.9357	616.3808	705.4282	784.2754	874.1733	944.0146	1023.995
263.25	0	0	0	0	0	0	0.07882451	3.108858	50.20285	208.6166	395.3291	514.9116	626.9315	706.4699	773.3165	882.7833	956.1746	1039.479
263.9	0	0	0	0	0	0	0.07882451	3.375331	49.2146	201.543	384.3973	511.0468	616.9361	703.6423	781.4166	880.5886	948.3063	1035.702
264.55	0	0	0	0	0	0	0.157649	3.908278	49.2146	200.89	395.2103	516.7151	612.9102	710.4882	789.6754	876.5368	944.3722	1045.71
265.2	0	0	0	0	0	0	0.157649	3.641805	50.7958	200.89	388.5561	515.9421	605.2748	706.6188	785.3872	874.5109	943.1204	1032.492
265.85	0	0	0	0	0	0	0.07882451	3.730629	49.70872	205.5695	388.7938	507.8262	603.1925	705.1305	782.0519	877.7186	942.0475	1020.408
266.5	0	0	0	0	0	0	0.07882451	4.263576	49.6099	202.9577	384.9914	507.5685	611.3831	710.9347	783.3224	865.0568	941.3322	1035.514
267.15	0	0	0	0	0	0	0.157649	3.730629	49.11578	200.6724	386.5361	501.1273	609.5784	710.7858	780.6224	862.6932	936.8616	1027.961
267.8	0	0	0	0	0	0	0.315298	3.197682	49.01696	196.9724	384.5161	507.0533	614.1596	711.6788	785.8636	866.4073	934.1792	1033.814
268.45	0	0	0	0	0	0	0.2364735	3.55298	51.68521	198.0606	380.3572	509.2433	610.689	699.7728	779.1931	869.4462	939.5439	1043.633
269.1	0	0	0	0	0	0	0.2364735	3.464156	50.69697	202.4136	386.8926	506.9244	602.0819	701.1122	769.9812	859.6544	941.6898	1040.423
269.75	0	0	0	0	0	0	0.2364735	3.55298	48.91813	200.0194	387.962	505.8938	612.0773	708.4047	775.8577	852.7326	948.1275	1033.059
270.4	0	0	0	0	0	0	0.157649	3.819454	50.69697	205.896	384.3973	508.4703	608.1902	706.3211	778.2401	865.0568	934.1792	1027.016
271.05	0	0	0	0	0	0	0.157649	3.908278	48.91813	205.3518	386.6549	510.5315	604.1642	712.2741	775.2224	861.005	947.0546	1037.968
271.7	0	0	0	0	0	0	0.157649	4.352401	49.01696	202.4136	389.3879	517.6169	602.776	704.0887	774.2695	868.6021	936.8616	1024.562
272.35	0	0	0	0	0	0	0.157649	4.085927	50.4005	202.9577	378.2184	513.108	608.329	697.2428	776.1754	868.2644	932.0333	1018.519
273	0	0	0	0	0	0	0.07882451	3.997103	50.10402	205.7871	377.6243	509.6297	599.3054	697.9869	779.0342	867.5891	928.0992	1018.897
273.65	0	0	0	0	0	0	0.07882451	4.263576	49.6099	209.1607	381.7831	516.7151	599.4442	693.5222	778.0812	862.0179	935.0734	1032.304
274.3	0	0	0	0	0	0	0.07882451	4.263576	50.89462	209.1607	381.5455	516.9727	615.8255	699.624	778.0812	860.1608	940.0804	1021.541
274.95	0	0	0	0	0	0	0.07882451	3.730629	47.33694	204.1548	379.4066	523.1563	613.049	703.0469	785.546	856.7844	933.6428	1026.639
275.6	0	0	0	0	0	0	0.07882451	3.197682	47.43576	206.5489	378.0996	518.0034	607.496	696.201	767.2812	870.9656	933.8216	1026.45
276.25	0	0	0	0	0	0	0.07882451	3.464156	46.34869	209.2695	380.9514	519.4204	609.9949	695.0104	769.8224	869.1086	950.631	1027.016
276.9	0	0	0	0	0	0	0.07882451	3.730629	45.45927	208.3989	383.3279	510.918	605.136	697.094	779.1931	871.3033	940.9745	1017.953
277.55	0	0	0	0	0	0	0.07882451	4.085927	47.73223	205.7871	382.0208	507.955	595.1406	691.2899	779.3519	883.4586	931.6757	1029.849
278.2	0	0	0	0	0	0	0.07882451	3.819454	48.62166	205.3518	384.6349	506.1515	607.7737	702.154	767.44	867.2515	923.0921	1032.87
278.85	0	0	0	0	0	0	0.157649	3.641805	50.0052	207.3107	387.8432	511.6909	603.7478	707.2141	769.6636	860.1608	931.4968	1019.841
279.5	0	0	0	0	0	0	0.07882451	3.908278	48.32518	203.5018	390.2197	510.918	600.6937	693.3734	774.2695	866.9138	918.6215	1033.437
280.15	0	0	0	0	0	0	0.07882451	4.174752	46.84282	206.8754	380.5949	513.7521	604.9972	688.7598	771.4106	863.875	918.8003	1022.485
280.8	0	0	0	0	0	0	0.07882451	4.085927	45.45927	204.1548	382.1396	514.9116	602.776	699.1776	769.0283	862.3556	928.8145	1032.492
281.45	0	0	0	0	0	0	0.157649	3.464156	48.02871	208.2901	386.7738	520.1934	603.3313	704.9817	772.2048	855.7714	929.351	1018.708
282.1	0	0	0	0	0	0	0.07882451	3.997103	47.23811	210.4666	383.209	509.8874	602.4984	696.7963	782.0519	863.1997	934.0004	1020.219
282.75	0	0	0	0	0	0	0.07882451	3.55298	45.9534	201.6518	383.5655	503.9615	601.1101	689.6528	777.2871	856.6155	927.2051	1018.519
283.4	0	0	0	0	0	0	0.07882451	3.286507	47.23811	204.0459	384.6349	507.5685	593.1971	689.6528	786.3401	862.6932	916.1179	1020.03
284.05	0	0	0	0	0	0	0	3.375331	47.33694	205.896	388.1996	503.9615	604.5807	692.4804	774.4283	849.6937	916.4756	1027.394
284.7	0	0	0	0	0	0	0.07882451	3.464156	46.15104	203.1754	384.0408	508.5992	604.1642	694.7128	768.3929	849.6937	904.6732	1024.939
285.35	0	0	0	0	0	0	0	3.108858	46.74399	201.543	381.0702	506.6668	607.2184	685.3369	764.5812	851.2131	917.3697	1020.03
